Name,ID,Year,Matches,Innings,Not Out,100s,50s,0s,High Score,Runs,Average,StrikeRate,Catch Out,Stumped,High Score Out
"Anderson, J M",3065,2010,13,6,4,0,0,0,5,12,6.0,46.15,6,0,No
"Anderson, J M",3065,2011,18,7,5,0,0,1,20,40,20.0,58.82,6,0,No
"Anderson, J M",3065,2012,13,2,0,0,0,1,5,5,2.5,35.71,2,0,Yes
"Anderson, J M",3065,2013,10,4,3,0,0,0,28,33,33.0,132.0,3,0,Yes
"Anderson, J M",3065,2014,10,6,4,0,0,0,9,22,11.0,66.67,5,0,No
"Anderson, J M",3065,2015,10,4,2,0,0,1,8,14,7.0,82.35,1,0,Yes
"Angara, J O",2612,1997,1,1,1,0,0,0,3,3,0.0,27.27,0,0,No
"Angara, J O",2612,1998,2,1,0,0,0,0,3,3,3.0,27.27,0,0,Yes
"Angara, J O",2612,1999,4,1,0,0,0,0,6,6,6.0,120.0,0,0,Yes
"Angara, J O",2612,2002,7,6,3,0,0,0,4,11,3.67,34.38,1,0,No
Anisur Rehman,2614,1995,1,1,0,0,0,0,2,2,2.0,20.0,0,0,Yes
Ankur Sharma,4301,2014,4,4,1,0,0,0,18,36,12.0,52.17,1,0,Yes
Anshuman Rath,4351,2014,2,2,0,0,1,0,55,77,38.5,64.71,0,0,Yes
Anshuman Rath,4351,2015,2,2,0,0,1,0,53,89,44.5,74.17,0,0,Yes
Anshuman Rath,4351,2016,6,6,1,0,2,0,97,216,43.2,76.6,2,0,Yes
Anshuman Rath,4351,2017,2,2,1,1,0,0,143,180,180.0,94.74,0,0,No
Anshuman Rath,4351,2018,6,6,0,0,3,1,85,266,44.33,72.09,3,0,Yes
"Anthony, H A G",2615,1995,3,3,0,0,0,1,21,23,7.67,104.55,0,0,Yes
Anwar Ali,3695,2013,4,4,2,0,0,0,43,92,46.0,92.93,0,0,No
Anwar Ali,3695,2014,5,5,1,0,0,0,21,81,20.25,72.32,1,0,Yes
Anwar Ali,3695,2015,12,6,2,0,0,0,38,132,33.0,98.51,3,0,No
Anwar Ali,3695,2016,1,1,0,0,0,0,16,16,16.0,72.73,0,0,Yes
Anwar Hossain,3062,2002,1,1,0,0,0,0,42,42,42.0,39.62,0,0,Yes
"Aponso, G J A",2616,1996,5,4,0,0,1,0,58,120,30.0,48.58,0,0,Yes
"Aponso, M A",4580,2016,5,5,4,0,0,0,2,6,6.0,50.0,0,0,No
"Aponso, M A",4580,2018,3,2,0,0,0,1,4,4,2.0,12.12,0,0,Yes
Aqib Ilyas,4500,2019,5,5,0,0,2,0,63,221,44.2,78.37,3,0,Yes
Aqib Ilyas,4500,2020,6,6,2,2,2,0,109,400,100.0,82.3,1,0,No
Arafat Sunny,4267,2014,8,6,4,0,0,1,5,10,5.0,32.26,4,0,Yes
Arafat Sunny,4267,2015,8,5,3,0,0,0,15,38,19.0,62.3,1,0,Yes
"Aravind, V",5756,2019,3,3,0,0,0,0,23,56,18.67,76.71,0,0,Yes
"Aravind, V",5756,2020,3,3,0,0,0,0,29,32,10.67,118.52,4,1,Yes
"Archer, J C",4777,2019,14,7,3,0,0,1,7,13,3.25,59.09,4,0,No
"Arnold, R P",2098,1997,1,1,0,0,0,0,11,11,11.0,52.38,2,0,Yes
"Arnold, R P",2098,1998,2,1,0,0,0,0,3,3,3.0,14.29,0,0,Yes
"Arnold, R P",2098,1999,14,14,3,1,2,0,103,505,45.91,72.77,2,0,Yes
"Arnold, R P",2098,2000,21,18,6,0,4,0,59,530,44.17,81.66,7,0,No
"Arnold, R P",2098,2001,34,29,8,0,8,3,91,851,40.52,77.86,13,0,No
"Arnold, R P",2098,2002,32,28,8,0,5,0,62,753,37.65,67.72,11,0,Yes
"Arnold, R P",2098,2003,16,14,2,0,0,2,35,157,13.08,50.32,3,0,Yes
"Arnold, R P",2098,2004,8,6,2,0,1,0,51,101,25.25,54.89,2,0,No
"Arnold, R P",2098,2005,16,13,2,0,3,1,68,380,34.55,75.55,2,0,Yes
"Arnold, R P",2098,2006,21,19,6,0,3,1,76,446,34.31,77.43,4,0,Yes
"Arnold, R P",2098,2007,15,12,6,0,2,0,66,213,35.5,76.62,2,0,No
Arshad Ali,3193,2004,2,2,0,0,0,1,7,7,3.5,53.85,0,0,Yes
Arshad Ali,3193,2008,2,2,0,0,0,0,41,47,23.5,52.81,1,0,Yes
Arshad Khan,2121,1995,4,3,2,0,0,0,9,15,15.0,71.43,3,0,No
Arshad Khan,2121,1997,4,2,1,0,0,1,6,6,6.0,66.67,0,0,No
Arshad Khan,2121,1998,3,2,2,0,0,0,13,21,0.0,56.76,0,0,No
Arshad Khan,2121,1999,12,7,3,0,0,1,20,38,9.5,92.68,1,0,Yes
Arshad Khan,2121,2000,24,11,6,0,0,3,11,25,5.0,35.21,5,0,No
Arshad Khan,2121,2005,8,3,3,0,0,0,14,28,0.0,73.68,0,0,No
Arshad Laeeq,2617,1994,2,2,0,0,0,0,31,35,17.5,46.67,1,0,Yes
Arshad Laeeq,2617,1996,4,4,1,0,0,1,43,66,22.0,47.14,0,0,No
Arshad Pervez,2618,1978,2,2,0,0,0,0,8,11,5.5,23.4,0,0,Yes
Asad Ali,4218,2013,4,2,0,0,0,0,11,13,6.5,81.25,0,0,Yes
Asad Shafiq,3798,2010,10,10,0,0,1,1,50,236,23.6,70.87,1,0,Yes
Asad Shafiq,3798,2011,14,13,2,0,4,1,78,427,38.82,68.32,3,0,No
Asad Shafiq,3798,2012,11,11,1,0,2,1,65,267,26.7,71.39,2,0,Yes
Asad Shafiq,3798,2013,11,11,0,0,1,2,84,166,15.09,67.21,4,0,Yes
Asad Shafiq,3798,2014,7,7,0,0,1,0,50,128,18.29,60.66,2,0,Yes
Asad Shafiq,3798,2015,5,4,1,0,0,0,39,94,31.33,62.67,1,0,Yes
Asad Shafiq,3798,2017,2,2,0,0,0,0,13,18,9.0,46.15,1,0,Yes
Asghar Afghan,3667,2009,3,3,0,0,0,0,30,62,20.67,38.27,0,0,Yes
Asghar Afghan,3667,2010,13,12,2,0,2,1,64,284,28.4,60.94,6,0,Yes
Asghar Afghan,3667,2011,2,2,0,0,0,0,15,20,10.0,58.82,0,0,Yes
Asghar Afghan,3667,2012,4,4,1,0,1,1,66,98,32.67,61.25,3,0,Yes
Asghar Afghan,3667,2013,4,4,1,0,0,0,28,47,15.67,45.19,1,0,Yes
Asghar Afghan,3667,2014,9,9,1,0,1,0,90,267,33.38,69.53,1,0,No
Asghar Afghan,3667,2015,15,15,0,0,1,1,54,250,16.67,61.12,1,0,Yes
Asghar Afghan,3667,2016,12,12,0,0,1,2,57,174,14.5,55.59,1,0,Yes
Asghar Afghan,3667,2017,16,15,0,1,1,0,101,357,23.8,72.71,1,0,Yes
Asghar Afghan,3667,2018,16,12,1,0,1,1,67,228,20.73,79.44,4,0,Yes
Asghar Afghan,3667,2019,17,17,3,0,4,1,86,569,40.64,78.92,6,0,Yes
Asghar Ali,3198,2004,2,2,0,0,0,1,14,14,7.0,26.42,0,0,Yes
Ashfaq Ahmed,4721,2018,9,9,0,0,2,0,92,300,33.33,99.34,2,0,Yes
Ashfaq Ahmed,4721,2019,7,7,0,0,0,1,20,44,6.29,51.76,4,0,Yes
"Ashwin, R",3788,2010,7,2,0,0,0,1,38,38,19.0,111.76,0,0,Yes
"Ashwin, R",3788,2011,18,11,4,0,0,1,36,122,17.43,80.26,4,0,No
"Ashwin, R",3788,2012,16,10,5,0,0,0,31,135,27.0,85.44,2,0,No
"Ashwin, R",3788,2013,29,16,3,0,0,2,28,167,12.85,80.68,11,0,Yes
"Ashwin, R",3788,2014,17,10,1,0,1,1,65,147,16.33,120.49,8,0,Yes
"Ashwin, R",3788,2015,13,8,5,0,0,1,16,48,16.0,56.47,5,0,No
"Ashwin, R",3788,2016,2,1,0,0,0,0,1,1,1.0,50.0,0,0,Yes
"Ashwin, R",3788,2017,9,3,1,0,0,0,15,17,8.5,106.25,0,0,No
Asif Ali,4747,2018,11,8,1,0,1,0,50,200,28.57,130.72,2,0,No
Asif Ali,4747,2019,7,6,0,0,2,0,52,161,26.83,126.77,3,0,Yes
Asif Iqbal,4490,2015,1,1,0,0,0,0,8,8,8.0,100.0,0,0,Yes
Asif Mahmood,2619,1998,2,2,0,0,0,1,14,14,7.0,41.18,0,0,Yes
Asif Masood,1101,1973,1,1,1,0,0,0,4,4,0.0,50.0,1,0,No
Asif Masood,1101,1975,3,1,0,0,0,0,6,6,6.0,85.71,0,0,Yes
Asif Mujtaba,1231,1986,3,3,0,0,0,2,11,11,3.67,44.0,0,0,Yes
Asif Mujtaba,1231,1987,4,3,1,0,1,1,60,67,33.5,90.54,0,0,No
Asif Mujtaba,1231,1992,10,10,1,0,2,2,56,197,21.89,64.17,3,0,No
Asif Mujtaba,1231,1993,25,20,7,1,3,1,113,606,46.62,68.32,7,0,No
Asif Mujtaba,1231,1994,17,12,5,0,0,0,34,124,17.71,54.15,6,0,No
Asif Mujtaba,1231,1995,6,6,0,0,0,2,24,61,10.17,42.96,2,0,Yes
Asif Mujtaba,1231,1996,1,1,0,0,0,0,2,2,2.0,28.57,0,0,Yes
Asim Butt,2620,1999,5,4,0,0,0,0,11,23,5.75,82.14,0,0,Yes
Asim Saeed,3192,2004,2,2,0,0,0,1,12,12,6.0,63.16,0,0,Yes
"Astle, N J",2046,1995,14,14,1,1,2,0,114,414,31.85,68.77,3,0,Yes
"Astle, N J",2046,1996,22,22,0,2,2,3,120,560,25.45,68.97,8,0,Yes
"Astle, N J",2046,1997,17,17,0,1,5,1,117,647,38.06,76.03,6,0,Yes
"Astle, N J",2046,1998,22,22,1,1,7,0,104,891,42.43,69.66,10,0,No
"Astle, N J",2046,1999,21,20,1,2,2,1,120,569,29.95,76.58,11,0,Yes
"Astle, N J",2046,2000,25,23,1,1,6,2,104,845,38.41,75.18,8,0,Yes
"Astle, N J",2046,2001,18,18,1,3,3,0,119,735,43.24,75.08,10,0,Yes
"Astle, N J",2046,2002,25,25,3,1,4,4,122,619,28.14,69.79,11,0,No
"Astle, N J",2046,2003,10,10,2,1,1,4,102,260,32.5,83.07,2,0,No
"Astle, N J",2046,2004,14,13,1,1,3,0,145,490,40.83,69.8,3,0,No
"Astle, N J",2046,2005,17,16,1,1,2,0,115,428,28.53,64.26,4,0,No
"Astle, N J",2046,2006,12,12,2,1,4,1,118,586,58.6,81.16,5,0,No
"Astle, N J",2046,2007,6,5,0,0,0,3,45,46,9.2,57.5,2,0,Yes
"Astle, T D",3978,2017,3,2,1,0,0,0,49,64,64.0,110.34,0,0,Yes
"Astle, T D",3978,2018,3,2,1,0,0,0,5,5,5.0,166.67,2,0,Yes
"Astle, T D",3978,2019,3,1,0,0,0,0,10,10,10.0,62.5,0,0,Yes
"Atai, S",5022,2019,2,1,0,0,0,0,24,24,24.0,42.11,0,0,Yes
Ata-Ur-Rehman,1799,1993,9,2,0,0,0,1,2,2,1.0,25.0,0,0,Yes
Ata-Ur-Rehman,1799,1994,12,5,3,0,0,0,11,19,9.5,65.52,0,0,No
Ata-Ur-Rehman,1799,1995,2,1,1,0,0,0,6,6,0.0,85.71,0,0,No
Ata-Ur-Rehman,1799,1996,5,4,1,0,0,1,4,7,2.33,30.43,0,0,Yes
Athar Ali Khan,2621,1988,3,3,0,0,0,0,30,68,22.67,40.24,1,0,Yes
Athar Ali Khan,2621,1990,2,2,1,0,1,0,78,122,122.0,71.35,0,0,No
Athar Ali Khan,2621,1995,3,3,0,0,0,0,17,21,7.0,42.86,0,0,Yes
Athar Ali Khan,2621,1997,7,7,0,0,2,1,82,259,37.0,62.71,0,0,Yes
Athar Ali Khan,2621,1998,4,4,0,0,0,2,47,62,15.5,43.36,1,0,Yes
Atiq-Uz-Zaman,2214,2000,3,3,1,0,0,0,18,34,17.0,94.44,3,1,Yes
"Atkinson , J J",3560,2008,2,2,0,0,0,0,23,41,20.5,53.95,1,1,Yes
"Atkinson , J J",3560,2014,4,4,0,0,1,0,59,129,32.25,67.19,7,1,Yes
"Atkinson , J J",3560,2016,2,2,0,0,0,0,23,44,22.0,65.67,2,4,Yes
"Atkinson , J J",3560,2017,1,1,0,0,0,0,36,36,36.0,57.14,0,0,Yes
"Austin, I D",2622,1998,4,3,1,0,0,0,11,29,14.5,74.36,0,0,No
"Austin, I D",2622,1999,5,3,0,0,0,0,2,5,1.67,50.0,0,0,Yes
Azam Khan,2070,1996,5,4,0,0,1,0,72,113,28.25,65.32,1,0,Yes
Azam Khan,2070,1998,1,1,0,0,0,0,3,3,3.0,75.0,1,0,Yes
Azhar Ali,3816,2011,1,1,0,0,0,0,39,39,39.0,60.0,0,0,Yes
Azhar Ali,3816,2012,12,12,3,0,4,0,96,411,45.67,66.08,2,0,Yes
Azhar Ali,3816,2013,1,1,0,0,0,0,2,2,2.0,20.0,0,0,Yes
Azhar Ali,3816,2015,17,17,0,2,3,0,102,775,45.59,84.24,2,0,Yes
Azhar Ali,3816,2016,11,11,0,1,2,2,101,341,31.0,74.62,1,0,Yes
Azhar Ali,3816,2017,8,8,0,0,3,0,76,265,33.13,70.86,3,0,Yes
Azhar Ali,3816,2018,3,3,0,0,0,1,6,12,4.0,40.0,0,0,Yes
Azhar Hossain,2623,1988,3,3,0,0,0,0,10,14,4.67,26.92,1,0,Yes
Azhar Hossain,2623,1990,4,4,0,0,1,0,54,82,20.5,38.32,1,0,Yes
Azhar Mahmood,2113,1996,7,7,1,0,0,1,15,41,6.83,52.56,1,0,Yes
Azhar Mahmood,2113,1997,17,8,2,0,1,0,59,146,24.33,100.0,6,0,No
Azhar Mahmood,2113,1998,25,21,6,0,1,2,65,265,17.67,68.3,9,0,No
Azhar Mahmood,2113,1999,27,22,5,0,0,1,37,343,20.18,79.03,5,0,Yes
Azhar Mahmood,2113,2001,12,10,3,0,0,3,38,133,19.0,107.26,4,0,No
Azhar Mahmood,2113,2002,12,10,1,0,0,0,32,103,11.44,50.0,3,0,Yes
Azhar Mahmood,2113,2003,6,5,2,0,0,0,30,78,26.0,83.87,0,0,Yes
Azhar Mahmood,2113,2004,5,4,1,0,0,0,26,48,16.0,109.09,0,0,No
Azhar Mahmood,2113,2005,5,4,2,0,0,0,40,57,28.5,95.0,0,0,No
Azhar Mahmood,2113,2007,4,3,1,0,0,0,26,29,14.5,54.72,0,0,No
Azhar Saeed,2624,1994,2,2,0,0,0,1,3,3,1.5,15.0,0,0,Yes
Azhar Saeed,2624,1996,5,5,0,0,0,0,32,58,11.6,33.14,2,0,Yes
Azmat Rana,1430,1978,2,2,1,0,0,0,22,42,42.0,57.53,0,0,No
"Baard, S J",5023,2019,5,5,0,0,1,1,73,126,25.2,63.32,1,0,Yes
"Baard, S J",5023,2020,3,3,0,0,0,1,32,33,11.0,37.93,1,0,Yes
Babar Azam,4425,2015,7,7,1,0,3,0,62,230,38.33,89.15,4,0,No
Babar Azam,4425,2016,11,11,0,3,2,0,123,656,59.64,95.21,4,0,Yes
Babar Azam,4425,2017,18,17,4,4,2,0,125,872,67.08,79.27,12,0,No
Babar Azam,4425,2018,18,17,3,1,2,2,106,509,36.36,81.18,7,0,No
Babar Azam,4425,2019,20,20,2,3,6,0,115,1092,60.67,92.39,9,0,Yes
Babar Hayat,4277,2014,4,4,0,0,2,1,55,122,30.5,70.93,2,0,Yes
Babar Hayat,4277,2015,2,2,0,0,0,0,45,54,27.0,83.08,2,0,Yes
Babar Hayat,4277,2016,6,6,1,0,3,1,82,249,49.8,86.16,3,0,No
Babar Hayat,4277,2017,4,4,1,0,3,1,89,245,81.67,78.27,2,0,Yes
Babar Hayat,4277,2018,6,6,0,0,0,0,37,114,19.0,71.25,2,0,Yes
"Bacher, A M",2086,1997,7,7,0,0,0,0,45,123,17.57,50.62,1,0,Yes
"Bacher, A M",2086,1998,1,1,0,0,0,0,45,45,45.0,88.24,2,0,Yes
"Bacher, A M",2086,2005,5,5,0,0,1,0,56,102,20.4,58.29,1,0,Yes
Badal Singh,5772,2020,2,1,0,0,0,0,5,5,5.0,41.67,2,0,Yes
"Badani, H K",2625,2000,8,7,2,0,2,0,77,239,47.8,78.62,4,0,Yes
"Badani, H K",2625,2001,15,15,3,1,1,1,100,327,27.25,66.73,5,0,Yes
"Badani, H K",2625,2002,6,5,1,0,0,0,35,89,22.25,81.65,0,0,Yes
"Badani, H K",2625,2003,2,2,0,0,0,0,41,71,35.5,87.65,1,0,Yes
"Badani, H K",2625,2004,9,7,4,0,1,0,60,141,47.0,71.94,3,0,No
"Badrinath, S",3608,2008,3,3,1,0,0,0,27,39,19.5,44.83,2,0,No
"Badrinath, S",3608,2011,4,3,0,0,0,0,17,40,13.33,47.06,0,0,Yes
"Bagai, A",3079,2003,6,6,1,0,0,0,28,56,11.2,50.45,8,2,No
"Bagai, A",3079,2006,10,10,1,0,2,0,58,221,24.56,53.0,9,1,No
"Bagai, A",3079,2007,14,14,2,2,2,1,137,496,41.33,70.86,16,2,No
"Bagai, A",3079,2008,6,6,0,0,2,0,84,181,30.17,58.77,3,1,Yes
"Bagai, A",3079,2009,7,6,1,0,2,0,92,243,48.6,66.58,9,0,No
"Bagai, A",3079,2010,11,11,1,0,6,0,91,539,53.9,71.39,5,3,Yes
"Bagai, A",3079,2011,6,6,1,0,2,1,84,225,45.0,69.88,8,0,Yes
"Bagai, A",3079,2013,2,1,0,0,0,0,3,3,3.0,18.75,1,0,Yes
"Bahutule, S V",2626,1998,4,2,0,0,0,0,11,12,6.0,85.71,1,0,Yes
"Bahutule, S V",2626,2003,1,1,0,0,0,0,11,11,11.0,84.62,0,0,Yes
"Baidwan, H S",3578,2008,6,5,3,0,0,0,33,99,49.5,70.21,2,0,Yes
"Baidwan, H S",3578,2009,5,3,0,0,0,1,14,16,5.33,44.44,0,0,Yes
"Baidwan, H S",3578,2010,8,3,2,0,0,0,17,32,32.0,72.73,2,0,No
"Baidwan, H S",3578,2011,9,8,2,0,0,2,17,68,11.33,66.02,3,0,Yes
"Baidwan, H S",3578,2013,2,1,0,0,0,0,2,2,2.0,28.57,1,0,Yes
"Baidwan, H S",3578,2014,2,2,0,0,0,0,2,3,1.5,37.5,1,0,Yes
"Bailey, G J",3929,2012,13,13,2,0,3,0,65,441,40.09,77.5,10,0,Yes
"Bailey, G J",3929,2013,22,20,3,2,8,1,156,1098,64.59,100.0,11,0,Yes
"Bailey, G J",3929,2014,17,17,1,0,3,1,70,406,25.38,74.63,7,0,Yes
"Bailey, G J",3929,2015,11,10,1,0,3,0,75,291,32.33,70.29,3,0,Yes
"Bailey, G J",3929,2016,27,25,3,1,5,1,112,808,36.73,79.22,17,0,Yes
"Bairstow, J M",3900,2011,6,5,1,0,0,0,41,90,22.5,87.38,3,0,No
"Bairstow, J M",3900,2012,1,1,0,0,0,0,29,29,29.0,55.77,0,0,Yes
"Bairstow, J M",3900,2015,5,4,1,0,1,0,83,141,47.0,117.5,7,1,No
"Bairstow, J M",3900,2016,10,8,1,0,1,1,61,198,28.29,77.95,5,1,Yes
"Bairstow, J M",3900,2017,10,10,5,2,3,0,141,534,106.8,100.19,3,0,No
"Bairstow, J M",3900,2018,22,22,0,4,2,1,139,1025,46.59,118.22,5,0,Yes
"Bairstow, J M",3900,2019,20,18,0,3,4,3,128,844,46.89,102.93,11,0,Yes
"Bairstow, J M",3900,2020,3,2,0,0,0,0,43,62,31.0,129.17,1,0,Yes
"Baker, L S",3627,2008,4,2,0,0,0,1,2,2,1.0,22.22,0,0,Yes
"Baker, L S",3627,2009,6,2,2,0,0,0,11,11,0.0,78.57,1,0,No
"Balaji, L",3057,2004,23,12,4,0,0,1,21,95,11.88,75.4,8,0,No
"Balaji, L",3057,2005,5,3,2,0,0,1,17,18,18.0,112.5,3,0,No
"Balaji, L",3057,2009,1,1,0,0,0,0,7,7,7.0,70.0,0,0,Yes
"Balaji Rao, W D",3613,2008,1,1,0,0,0,0,10,10,10.0,45.45,0,0,Yes
"Balaji Rao, W D",3613,2009,1,1,0,0,0,0,3,3,3.0,37.5,0,0,Yes
"Balaji Rao, W D",3613,2010,2,1,0,0,0,0,24,24,24.0,133.33,0,0,Yes
"Balaji Rao, W D",3613,2011,6,5,0,0,0,0,9,22,4.4,53.66,3,0,Yes
"Balbirnie, A",3809,2010,4,4,0,0,0,0,17,29,7.25,33.72,1,0,Yes
"Balbirnie, A",3809,2014,3,3,0,0,0,0,38,60,20.0,44.44,0,0,Yes
"Balbirnie, A",3809,2015,15,14,1,0,2,0,97,362,27.85,77.19,1,0,Yes
"Balbirnie, A",3809,2017,15,14,2,0,2,2,85,306,25.5,77.47,5,0,No
"Balbirnie, A",3809,2018,13,13,0,2,3,1,105,489,37.62,71.81,8,0,Yes
"Balbirnie, A",3809,2019,14,13,1,3,1,1,145,567,47.25,87.64,5,0,No
"Balbirnie, A",3809,2020,3,3,0,0,1,0,71,97,32.33,82.91,0,0,Yes
"Ball, J T",4568,2016,3,1,0,0,0,0,28,28,28.0,127.27,0,0,Yes
"Ball, J T",4568,2017,13,3,1,0,0,1,7,9,4.5,60.0,4,0,Yes
"Ball, J T",4568,2018,2,2,1,0,0,1,1,1,1.0,8.33,1,0,No
"Ballance, G S",4234,2014,11,10,1,0,2,0,79,261,29.0,70.54,6,0,Yes
"Ballance, G S",4234,2015,4,4,0,0,0,0,10,36,9.0,50.7,1,0,Yes
"Bandara, C M",2144,2006,19,9,2,0,0,2,28,85,12.14,77.98,4,0,No
"Bandara, C M",2144,2007,9,6,2,0,0,0,17,44,11.0,65.67,4,0,Yes
"Bandara, C M",2144,2009,2,2,0,0,0,1,31,31,15.5,64.58,0,0,Yes
"Bandara, K M C",4564,2016,1,1,1,0,0,0,1,1,0.0,33.33,0,0,No
"Bangar, S B",2999,2002,9,9,2,0,1,2,57,159,22.71,85.03,3,0,No
"Bangar, S B",2999,2003,4,4,0,0,0,0,9,18,4.5,41.86,1,0,Yes
"Bangar, S B",2999,2004,2,2,0,0,0,1,3,3,1.5,33.33,0,0,Yes
"Banks, O A C",3115,2003,3,3,0,0,0,0,29,44,14.67,45.83,0,0,Yes
"Banks, O A C",3115,2005,2,2,0,0,0,0,33,39,19.5,73.58,0,0,Yes
"Banton, T",5660,2020,3,2,0,0,0,0,32,50,25.0,90.91,0,0,Yes
"Barath, A B",3739,2010,5,5,0,0,1,0,50,131,26.2,57.46,1,0,Yes
"Barath, A B",3739,2011,7,7,1,1,0,2,113,180,30.0,64.52,2,0,Yes
"Barath, A B",3739,2012,2,2,0,0,0,0,42,83,41.5,79.05,0,0,Yes
"Barnett, G E F",3359,2006,4,4,0,0,0,1,35,47,11.75,46.08,3,0,Yes
"Barnett, G E F",3359,2007,6,6,0,0,1,0,77,173,28.83,61.35,1,0,Yes
"Barnett, G E F",3359,2008,2,2,0,0,0,0,6,7,3.5,50.0,0,0,Yes
"Barnett, G E F",3359,2009,4,4,0,0,0,0,49,105,26.25,73.94,1,0,Yes
"Barnett, G E F",3359,2010,6,6,0,0,0,0,34,123,20.5,60.0,2,0,Yes
"Barresi, W",3807,2010,9,9,2,0,2,2,64,208,29.71,84.21,0,0,No
"Barresi, W",3807,2011,10,10,0,0,1,1,67,249,24.9,63.52,6,4,Yes
"Barresi, W",3807,2012,2,1,0,0,1,0,51,51,51.0,75.0,3,2,Yes
"Barresi, W",3807,2013,5,5,1,0,1,1,55,110,27.5,67.48,4,2,Yes
"Barresi, W",3807,2014,2,2,1,1,0,0,137,165,165.0,96.49,0,0,No
"Barresi, W",3807,2018,2,2,0,0,1,0,71,83,41.5,74.77,3,0,Yes
"Barresi, W",3807,2019,2,2,1,0,0,0,39,61,61.0,83.56,1,0,No
"Bascombe, O O",3575,2008,6,6,0,0,0,0,20,65,10.83,44.83,3,0,Yes
"Basden, D M",3489,2007,2,2,0,0,0,0,7,12,6.0,30.77,0,0,Yes
Basil Hameed,5757,2019,3,3,1,0,1,0,63,126,63.0,71.19,1,0,No
Basil Hameed,5757,2020,3,2,0,0,0,0,18,26,13.0,66.67,0,0,Yes
"Bastiampillai, T C",3479,2007,3,3,0,0,0,0,49,76,25.33,62.3,1,0,Yes
"Bastiampillai, T C",3479,2008,2,2,0,0,0,1,8,8,4.0,44.44,0,0,Yes
"Bastiampillai, T C",3479,2010,6,6,0,0,0,1,33,79,13.17,68.1,0,0,Yes
"Bastiampillai, T C",3479,2014,2,2,0,0,0,0,11,12,6.0,27.27,0,0,Yes
"Bates, M D",3934,2012,2,1,0,0,0,0,13,13,13.0,130.0,1,0,Yes
"Batty, G J",3064,2002,2,2,0,0,0,1,3,3,1.5,30.0,2,0,Yes
"Batty, G J",3064,2004,3,2,1,0,0,0,1,1,1.0,33.33,2,0,Yes
"Batty, G J",3064,2006,1,1,0,0,0,0,2,2,2.0,33.33,0,0,Yes
"Batty, G J",3064,2009,3,3,1,0,0,0,17,24,12.0,44.44,0,0,Yes
"Batuwitarachchi, I P P",3555,2008,2,2,0,0,0,1,14,14,7.0,29.17,2,0,Yes
"Bau, D",4602,2016,3,3,0,0,0,0,34,50,16.67,63.29,2,1,Yes
"Bau, D",4602,2017,7,7,1,0,0,2,46,120,20.0,50.0,4,1,Yes
"Bau, S",4528,2016,3,3,0,0,0,0,44,92,30.67,76.03,2,0,Yes
"Bau, S",4528,2017,9,9,0,0,1,2,59,211,23.44,61.7,2,0,Yes
"Bau, S",4528,2018,4,4,0,0,0,2,9,12,3.0,28.57,2,0,Yes
"Bau, S",4528,2019,5,5,1,0,0,0,27,63,15.75,64.95,2,0,No
"Baugh, C S",3113,2003,5,5,2,0,0,0,29,65,21.67,57.52,2,0,Yes
"Baugh, C S",3113,2004,1,1,0,0,0,0,3,3,3.0,27.27,0,0,Yes
"Baugh, C S",3113,2006,19,13,5,0,0,1,25,118,14.75,81.94,10,1,No
"Baugh, C S",3113,2008,5,3,0,0,0,0,29,37,12.33,64.91,7,3,Yes
"Baugh, C S",3113,2011,12,8,2,0,0,0,49,195,32.5,68.42,14,5,Yes
"Baugh, C S",3113,2012,5,5,2,0,0,1,33,64,21.33,58.72,6,3,Yes
"Bavuma, T",4370,2016,1,1,0,1,0,0,113,113,113.0,91.87,1,0,Yes
"Bavuma, T",4370,2017,1,1,0,0,0,0,48,48,48.0,102.13,0,0,Yes
"Bavuma, T",4370,2020,4,4,0,0,1,0,98,174,43.5,90.16,3,0,Yes
Bazid Khan,3230,2004,2,2,0,0,0,1,12,12,6.0,34.29,1,0,Yes
Bazid Khan,3230,2005,1,1,0,0,1,0,66,66,66.0,68.04,0,0,Yes
Bazid Khan,3230,2008,2,2,0,0,1,0,51,53,26.5,53.0,0,0,Yes
"Beaton, R R",4718,2017,2,2,1,0,0,0,12,15,15.0,29.41,0,0,No
"Bedade, A C",2630,1994,13,10,3,0,1,0,51,158,22.57,86.34,4,0,Yes
"Behardien, F",3951,2013,11,10,2,0,1,1,58,172,21.5,78.9,4,0,Yes
"Behardien, F",3951,2014,5,5,0,0,1,1,63,117,23.4,118.18,1,0,Yes
"Behardien, F",3951,2015,20,15,5,0,2,0,70,400,40.0,104.17,7,0,Yes
"Behardien, F",3951,2016,15,12,4,0,2,1,62,259,32.38,88.7,10,0,Yes
"Behardien, F",3951,2017,7,6,3,0,0,1,36,125,41.67,126.26,5,0,No
"Behardien, F",3951,2018,1,1,0,0,0,0,1,1,1.0,20.0,0,0,Yes
"Behrendorff, J P",4705,2019,11,5,3,0,0,1,11,19,9.5,126.67,3,0,No
"Bell, I R",3207,2004,4,4,0,0,2,0,75,163,40.75,68.2,0,0,Yes
"Bell, I R",3207,2005,6,4,2,0,0,0,37,63,31.5,85.14,2,0,No
"Bell, I R",3207,2006,16,16,1,0,5,0,88,654,43.6,70.4,0,0,Yes
"Bell, I R",3207,2007,33,33,1,1,6,2,126,1080,33.75,72.48,13,0,No
