Name,ID,Year,Overs,Matches,Runs,Wickets,4W,Average,StrikeRate,EconomyRate
"Thompson, S R",4237,2013,9.3,0,20,2,0,10.0,28.5,2.11
"Thompson, S R",4237,2014,15.0,0,67,4,0,16.75,22.5,4.47
"Thompson, S R",4237,2015,22.0,1,141,4,0,35.25,33.0,6.41
"Thompson, S R",4237,2017,46.4,0,262,2,0,131.0,140.0,5.61
"Thomson, A L",1744,1971,8.0,2,22,1,0,22.0,64.0,2.06
"Thomson, J R",1745,1975,51.0,10,162,5,0,32.4,64.0,3.04
"Thomson, J R",1745,1977,20.0,2,97,2,0,48.5,60.0,4.85
"Thomson, J R",1745,1978,17.0,1,87,4,1,21.75,25.5,5.12
"Thomson, J R",1745,1979,27.0,1,145,2,0,72.5,81.0,5.37
"Thomson, J R",1745,1980,31.5,4,140,1,0,140.0,191.0,4.4
"Thomson, J R",1745,1981,41.2,0,198,6,0,33.0,41.33,4.79
"Thomson, J R",1745,1982,118.0,12,498,17,0,29.29,41.65,4.22
"Thomson, J R",1745,1983,121.5,6,518,17,0,30.47,43.0,4.25
"Thomson, J R",1745,1985,19.0,1,97,1,0,97.0,114.0,5.11
"Thomson, S A",1748,1990,46.0,3,216,6,0,36.0,46.0,4.7
"Thomson, S A",1748,1993,12.0,0,41,1,0,41.0,72.0,3.42
"Thomson, S A",1748,1994,158.3,11,702,17,0,41.29,55.94,4.43
"Thomson, S A",1748,1995,75.3,4,354,10,0,35.4,45.3,4.69
"Thomson, S A",1748,1996,61.3,3,289,8,0,36.13,46.13,4.7
"Thorpe, G P",1750,1996,14.0,1,65,2,0,32.5,42.0,4.64
"Thorpe, G P",1750,1997,6.0,0,32,0,0,0.0,0.0,5.33
"Thuraisingam, S",3089,2003,18.4,1,109,4,0,27.25,28.0,5.84
"Thuraisingam, S",3089,2006,41.3,4,163,7,1,23.29,35.57,3.93
"Thuraisingam, S",3089,2008,10.0,0,33,2,0,16.5,30.0,3.3
"Thushara, T",3126,2008,103.3,6,480,20,1,24.0,31.05,4.64
"Thushara, T",3126,2009,126.0,8,618,22,0,28.09,34.36,4.9
"Thushara, T",3126,2010,49.5,3,295,8,0,36.88,37.38,5.92
"Tikolo, L O",2913,1996,8.0,0,55,0,0,0.0,0.0,6.88
"Tikolo, S O",2914,1996,13.0,0,102,1,0,102.0,78.0,7.85
"Tikolo, S O",2914,1997,35.2,0,173,6,0,28.83,35.33,4.9
"Tikolo, S O",2914,1998,41.2,0,169,6,0,28.17,41.33,4.09
"Tikolo, S O",2914,1999,61.4,4,322,8,0,40.25,46.25,5.22
"Tikolo, S O",2914,2000,2.0,0,13,0,0,0.0,0.0,6.5
"Tikolo, S O",2914,2001,39.0,0,231,3,0,77.0,78.0,5.92
"Tikolo, S O",2914,2002,27.0,1,152,4,0,38.0,40.5,5.63
"Tikolo, S O",2914,2003,54.3,1,256,12,0,21.33,27.25,4.7
"Tikolo, S O",2914,2004,10.0,0,53,1,0,53.0,60.0,5.3
"Tikolo, S O",2914,2006,90.1,7,352,11,0,32.0,49.18,3.9
"Tikolo, S O",2914,2007,131.2,3,585,23,2,25.43,34.26,4.45
"Tikolo, S O",2914,2008,21.1,0,110,4,0,27.5,31.75,5.2
"Tikolo, S O",2914,2009,105.5,5,492,11,0,44.73,57.73,4.65
"Tikolo, S O",2914,2010,6.0,1,46,3,0,15.33,12.0,7.67
"Tikolo, S O",2914,2011,21.0,1,117,1,0,117.0,126.0,5.57
"Tikolo, S O",2914,2014,10.0,1,42,0,0,0.0,0.0,4.2
"Tillakaratne, H P",1752,1992,0.5,0,3,1,0,3.0,5.0,3.6
"Tillakaratne, H P",1752,1993,16.0,1,62,1,0,62.0,96.0,3.88
"Tillakaratne, H P",1752,1994,1.0,0,1,0,0,0.0,0.0,1.0
"Tillakaratne, H P",1752,1996,2.5,0,26,2,0,13.0,8.5,9.18
"Tillakaratne, H P",1752,1999,9.2,0,49,2,0,24.5,28.0,5.25
"Tiripano, D T",4314,2014,31.1,4,188,9,1,20.89,20.78,6.03
"Tiripano, D T",4314,2015,25.4,1,136,3,0,45.33,51.33,5.3
"Tiripano, D T",4314,2016,16.0,1,72,2,0,36.0,48.0,4.5
"Tiripano, D T",4314,2017,7.0,0,51,0,0,0.0,0.0,7.29
"Tiripano, D T",4314,2018,70.3,1,438,6,0,73.0,70.5,6.21
"Tiripano, D T",4314,2019,53.0,5,237,8,0,29.63,39.75,4.47
"Tiripano, D T",4314,2020,23.0,0,176,3,0,58.67,46.0,7.65
"Titmus, F J",1754,1975,7.0,0,53,3,0,17.67,18.67,5.68
"Tiwary, M K",3530,2011,10.0,0,69,1,0,69.0,60.0,6.9
"Tiwary, M K",3530,2012,11.0,1,75,4,1,18.75,16.5,6.82
"Tiwary, M K",3530,2015,1.0,0,6,0,0,0.0,0.0,6.0
"Tonge, G C",3717,2009,50.0,6,224,5,1,44.8,60.0,4.48
"Topley, R J W",4479,2015,41.1,3,191,6,0,31.83,41.17,4.64
"Topley, R J W",4479,2016,36.0,3,219,10,1,21.9,21.6,6.08
"Traicos, A J",1762,1983,68.0,6,202,4,0,50.5,102.0,2.97
"Traicos, A J",1762,1987,58.0,2,218,6,0,36.33,58.0,3.76
"Traicos, A J",1762,1992,92.0,6,395,7,0,56.43,78.86,4.29
"Traicos, A J",1762,1993,36.0,1,172,2,0,86.0,108.0,4.78
"Tredwell, J C",3772,2010,13.0,0,70,0,0,0.0,0.0,5.38
"Tredwell, J C",3772,2011,24.0,2,130,4,1,32.5,36.0,5.42
"Tredwell, J C",3772,2012,31.0,1,137,7,0,19.57,26.57,4.42
"Tredwell, J C",3772,2013,111.2,4,559,25,1,22.36,26.72,5.02
"Tredwell, J C",3772,2014,164.2,11,745,23,1,32.39,42.87,4.53
"Tredwell, J C",3772,2015,7.0,0,25,1,0,25.0,42.0,3.57
"Tremain, C P",4594,2016,40.0,0,255,7,0,36.43,34.29,6.38
"Tremlett, C T",3282,2005,24.2,1,111,5,1,22.2,29.2,4.56
"Tremlett, C T",3282,2007,45.3,0,284,3,0,94.67,91.0,6.24
"Tremlett, C T",3282,2008,10.0,1,24,1,0,24.0,60.0,2.4
"Tremlett, C T",3282,2011,50.5,0,286,6,0,47.67,50.83,5.63
"Trescothick, M E",2228,2000,6.4,0,38,2,0,19.0,20.0,5.7
"Trescothick, M E",2228,2001,1.0,0,7,0,0,0.0,0.0,7.0
"Trescothick, M E",2228,2004,13.0,0,72,2,0,36.0,39.0,5.54
"Trescothick, M E",2228,2005,18.0,0,102,0,0,0.0,0.0,5.67
"Trimble, G S",2916,1986,4.0,0,32,0,0,0.0,0.0,8.0
"Trott, I J L",3693,2009,8.0,0,29,0,0,0.0,0.0,3.63
"Trott, I J L",3693,2010,3.0,0,18,0,0,0.0,0.0,6.0
"Trott, I J L",3693,2011,19.3,0,119,2,0,59.5,58.5,6.1
"Trott, R J",3511,2007,22.4,0,113,6,1,18.83,22.67,4.99
"Trott, R J",3511,2008,46.5,0,207,7,0,29.57,40.14,4.42
"Trott, R J",3511,2009,20.0,0,92,3,0,30.67,40.0,4.6
"Troup, G B",1772,1976,7.0,1,29,1,0,29.0,56.0,3.11
"Troup, G B",1772,1979,32.0,3,104,4,0,26.0,48.0,3.25
"Troup, G B",1772,1980,48.0,7,165,8,1,20.63,36.0,3.44
"Troup, G B",1772,1981,19.2,5,39,4,0,9.75,29.0,2.02
"Troup, G B",1772,1982,16.0,2,67,4,1,16.75,24.0,4.19
"Troup, G B",1772,1983,32.0,1,198,6,1,33.0,32.0,6.19
"Troup, G B",1772,1985,40.0,3,189,5,0,37.8,48.0,4.73
"Tshabalala, T",3477,2007,25.0,2,151,3,0,50.33,50.0,6.04
"Tshuma, C K",5787,2020,11.0,1,83,1,0,83.0,66.0,7.55
"Tsotsobe, L L",3641,2009,24.0,3,114,6,1,19.0,24.0,4.75
"Tsotsobe, L L",3641,2010,91.4,7,427,17,1,25.12,32.35,4.66
"Tsotsobe, L L",3641,2011,67.0,5,295,18,2,16.39,22.33,4.4
"Tsotsobe, L L",3641,2012,95.3,6,465,18,0,25.83,31.83,4.87
"Tsotsobe, L L",3641,2013,215.5,23,1046,35,3,29.89,37.0,4.85
"Tucker, J J",3375,2006,52.0,2,247,7,0,35.29,44.57,4.75
"Tucker, J J",3375,2007,65.3,1,338,4,0,84.5,98.25,5.16
"Tucker, J J",3375,2009,19.0,1,117,2,0,58.5,57.0,6.16
"Tucker, T E",3577,2008,21.0,0,114,6,1,19.0,21.0,5.43
"Tucker, T E",3577,2009,8.0,0,43,1,0,43.0,48.0,5.38
"Tuckett, C M",2917,1998,8.0,0,41,2,0,20.5,24.0,5.13
"Tudor, A J",2155,2002,21.1,1,136,4,0,34.0,31.75,6.43
"Tuffey, D R",2219,2000,17.0,1,112,1,0,112.0,102.0,6.59
"Tuffey, D R",2219,2001,116.0,9,511,24,1,21.29,29.0,4.41
"Tuffey, D R",2219,2002,143.0,15,702,19,0,36.95,45.16,4.91
"Tuffey, D R",2219,2003,183.4,21,809,30,1,26.97,36.73,4.4
"Tuffey, D R",2219,2004,100.4,14,414,15,0,27.6,40.27,4.11
"Tuffey, D R",2219,2005,18.0,1,145,1,0,145.0,108.0,8.06
"Tuffey, D R",2219,2007,34.0,0,217,1,0,217.0,204.0,6.38
"Tuffey, D R",2219,2009,26.4,2,126,5,0,25.2,32.0,4.73
"Tuffey, D R",2219,2010,83.1,4,498,14,0,35.57,35.64,5.99
"Tufnell, P C R",1781,1990,50.0,3,193,3,0,64.33,100.0,3.86
"Tufnell, P C R",1781,1991,33.0,3,154,6,0,25.67,33.0,4.67
"Tufnell, P C R",1781,1992,46.0,5,181,3,0,60.33,92.0,3.93
"Tufnell, P C R",1781,1994,31.0,0,149,3,0,49.67,62.0,4.81
"Tufnell, P C R",1781,1997,10.0,1,22,4,1,5.5,15.0,2.2
"Turner, G M",1785,1983,1.0,1,0,0,0,0.0,0.0,0.0
Tushar Imran,2998,2005,3.0,0,26,0,0,0.0,0.0,8.67
Tushar Imran,2998,2006,12.0,0,40,1,0,40.0,72.0,3.33
Tushar Imran,2998,2007,6.0,0,37,0,0,0.0,0.0,6.17
"Twose, R G",2038,1995,25.2,0,117,4,0,29.25,38.0,4.62
"Twose, R G",2038,1996,20.0,0,118,0,0,0.0,0.0,5.9
"Tyagi, S",3743,2009,6.3,1,15,1,0,15.0,39.0,2.31
"Tyagi, S",3743,2010,21.0,3,129,2,0,64.5,63.0,6.14
"Tye, A J",4383,2018,64.3,1,392,12,1,32.67,32.25,6.08
"Udal, S D",2918,1994,51.0,3,158,5,0,31.6,61.2,3.1
"Udal, S D",2918,1995,44.0,1,213,3,0,71.0,88.0,4.84
"Udal, S D",2918,2005,7.0,0,29,1,0,29.0,42.0,4.14
"Udana, I",3699,2012,12.0,0,84,0,0,0.0,0.0,7.0
"Udana, I",3699,2019,94.3,1,547,12,0,45.58,47.25,5.79
"Udana, I",3699,2020,24.0,0,179,4,0,44.75,36.0,7.46
Umair Ali,4452,2015,18.0,1,125,1,0,125.0,108.0,6.94
Umar Amin,3793,2013,5.0,0,18,0,0,0.0,0.0,3.6
Umar Amin,3793,2018,2.0,0,6,0,0,0.0,0.0,3.0
Umar Gul,3100,2003,112.2,7,519,19,1,27.32,35.47,4.62
Umar Gul,3100,2006,79.5,6,364,11,0,33.09,43.55,4.56
Umar Gul,3100,2007,112.4,9,604,19,0,31.79,35.58,5.36
Umar Gul,3100,2008,93.1,9,475,24,1,19.79,23.29,5.1
Umar Gul,3100,2009,134.4,9,689,27,1,25.52,29.93,5.12
Umar Gul,3100,2010,70.1,2,439,15,2,29.27,28.07,6.26
Umar Gul,3100,2011,158.2,13,733,28,1,26.18,33.93,4.63
Umar Gul,3100,2012,110.0,9,607,15,0,40.47,44.0,5.52
Umar Gul,3100,2013,50.3,3,274,10,0,27.4,30.3,5.43
Umar Gul,3100,2014,51.0,1,311,5,0,62.2,61.2,6.1
Umar Gul,3100,2015,7.0,0,53,0,0,0.0,0.0,7.57
Umar Gul,3100,2016,31.0,1,185,6,0,30.83,31.0,5.97
"Unadkat, J D",3838,2013,52.0,5,209,8,1,26.13,39.0,4.02
"Underwood, D L",1798,1973,29.0,5,85,4,0,21.25,43.5,2.93
"Underwood, D L",1798,1974,22.0,1,84,3,0,28.0,44.0,3.82
"Underwood, D L",1798,1975,28.0,7,61,2,0,30.5,90.0,2.03
"Underwood, D L",1798,1976,22.0,1,90,5,0,18.0,26.4,4.09
"Underwood, D L",1798,1977,22.0,3,50,4,0,12.5,33.0,2.27
"Underwood, D L",1798,1979,45.0,3,201,5,1,40.2,54.0,4.47
"Underwood, D L",1798,1981,17.0,4,44,3,0,14.67,34.0,2.59
"Underwood, D L",1798,1982,26.0,0,119,6,0,19.83,26.0,4.58
"Upashantha, K E A",2170,1995,13.0,1,60,2,0,30.0,39.0,4.62
"Upashantha, K E A",2170,1996,6.0,0,31,1,0,31.0,36.0,5.17
"Upashantha, K E A",2170,1999,48.0,3,253,4,0,63.25,72.0,5.27
"Upashantha, K E A",2170,2000,14.0,0,70,1,0,70.0,84.0,5.0
"Upashantha, K E A",2170,2001,13.0,2,67,4,1,16.75,19.5,5.15
"Ura, T P",4342,2017,1.0,0,12,0,0,0.0,0.0,12.0
Usman Ghani,4300,2014,6.2,0,34,1,0,34.0,38.0,5.37
Usman Mushtaq,4496,2015,2.0,0,9,0,0,0.0,0.0,4.5
Usman Shinwari,4253,2017,13.3,0,72,6,1,12.0,13.5,5.33
Usman Shinwari,4253,2018,45.3,4,203,12,1,16.92,22.75,4.46
Usman Shinwari,4253,2019,69.0,4,358,16,3,22.38,25.88,5.19
"Uthappa, R V",3355,2014,0.2,0,0,0,0,0.0,0.0,0.0
"Utseya, P",3170,2004,93.5,3,362,2,0,181.0,281.5,3.86
"Utseya, P",3170,2005,104.0,3,459,10,0,45.9,62.4,4.41
"Utseya, P",3170,2006,267.2,21,1022,24,0,42.58,66.83,3.82
"Utseya, P",3170,2007,131.0,3,593,10,0,59.3,78.6,4.53
"Utseya, P",3170,2008,58.3,7,238,4,0,59.5,87.75,4.07
"Utseya, P",3170,2009,194.5,12,793,25,1,31.72,46.76,4.07
"Utseya, P",3170,2010,178.0,2,822,18,1,45.67,59.33,4.62
"Utseya, P",3170,2011,146.0,5,696,14,0,49.71,62.57,4.77
"Utseya, P",3170,2012,20.0,1,118,4,0,29.5,30.0,5.9
"Utseya, P",3170,2013,116.0,3,588,8,0,73.5,87.0,5.07
"Utseya, P",3170,2014,82.0,5,355,11,1,32.27,44.73,4.33
"Utseya, P",3170,2015,37.0,0,193,3,0,64.33,74.0,5.22
"Vaas, W P U J C",2000,1994,176.0,18,678,26,1,26.08,40.62,3.85
"Vaas, W P U J C",2000,1995,81.0,10,353,11,0,32.09,44.18,4.36
"Vaas, W P U J C",2000,1996,237.4,29,887,37,1,23.97,38.54,3.73
"Vaas, W P U J C",2000,1997,162.4,16,714,31,1,23.03,31.48,4.39
"Vaas, W P U J C",2000,1998,94.5,3,410,13,0,31.54,43.77,4.32
"Vaas, W P U J C",2000,1999,266.3,18,1309,35,0,37.4,45.69,4.91
"Vaas, W P U J C",2000,2000,165.5,7,688,23,1,29.91,43.26,4.15
"Vaas, W P U J C",2000,2001,232.2,30,930,42,1,22.14,33.19,4.0
"Vaas, W P U J C",2000,2002,243.4,26,1024,33,0,31.03,44.3,4.2
"Vaas, W P U J C",2000,2003,195.1,31,721,34,2,21.21,34.44,3.69
"Vaas, W P U J C",2000,2004,180.5,24,693,37,3,18.73,29.32,3.83
"Vaas, W P U J C",2000,2005,90.3,9,476,9,0,52.89,60.33,5.26
"Vaas, W P U J C",2000,2006,237.3,22,1081,36,3,30.03,39.58,4.55
"Vaas, W P U J C",2000,2007,123.4,22,450,20,0,22.5,37.1,3.64
"Vaas, W P U J C",2000,2008,141.0,12,600,13,0,46.15,65.08,4.26
"Vaidya, P S",2920,1995,15.4,1,77,3,0,25.67,31.33,4.91
"Vaidya, P S",2920,1996,15.0,0,97,1,0,97.0,90.0,6.47
"Vala, A",4341,2014,9.0,2,37,2,0,18.5,27.0,4.11
"Vala, A",4341,2016,26.0,3,92,3,0,30.67,52.0,3.54
"Vala, A",4341,2017,59.0,4,203,9,0,22.56,39.33,3.44
"Vala, A",4341,2018,22.0,1,93,3,0,31.0,44.0,4.23
"Vala, A",4341,2019,57.0,3,223,10,0,22.3,34.2,3.91
"Valentine, J N",2921,1979,19.0,5,66,3,0,22.0,38.0,3.47
"van Bunge, D L S",3043,2003,12.0,0,85,5,0,17.0,14.4,7.08
"van Bunge, D L S",3043,2006,21.0,1,90,4,0,22.5,31.5,4.29
"van Bunge, D L S",3043,2007,8.1,0,84,1,0,84.0,49.0,10.29
"van Bunge, D L S",3043,2009,12.0,0,62,1,0,62.0,72.0,5.17
"van Bunge, D L S",3043,2013,2.0,0,8,0,0,0.0,0.0,4.0
"van der Gugten, T",3944,2012,10.0,1,51,2,0,25.5,30.0,5.1
"van der Gugten, T",3944,2013,11.0,2,34,6,1,5.67,11.0,3.09
"van der Merwe, A",3814,2010,62.0,1,286,11,1,26.0,33.82,4.61
"van der Merwe, A",3814,2011,10.0,1,37,0,0,0.0,0.0,3.7
"van der Merwe, R E",3658,2009,87.3,1,425,13,0,32.69,40.38,4.86
"van der Merwe, R E",3658,2010,30.0,1,136,4,0,34.0,45.0,4.53
"van der Merwe, R E",3658,2019,14.0,0,97,1,0,97.0,84.0,6.93
"van der Wath, J J",3339,2006,70.4,2,442,10,0,44.2,42.4,6.25
"van der Wath, J J",3339,2007,17.0,0,109,3,0,36.33,34.0,6.41
"van Jaarsveld, M",3050,2002,0.1,0,0,1,0,0.0,1.0,0.0
"van Jaarsveld, M",3050,2003,5.0,1,18,1,0,18.0,30.0,3.6
"van Meekeren, P A",4021,2013,7.0,0,54,1,0,54.0,42.0,7.71
"van Meekeren, P A",4021,2014,4.0,0,25,0,0,0.0,0.0,6.25
"van Meekeren, P A",4021,2018,15.0,2,52,1,0,52.0,90.0,3.47
"van Meekeren, P A",4021,2019,9.0,1,30,2,0,15.0,27.0,3.33
"van Rooi, B O",3097,2003,20.0,0,119,1,0,119.0,120.0,5.95
"van Troost, L P",3044,2002,5.0,0,26,0,0,0.0,0.0,5.2
"van Troost, L P",3044,2003,3.0,0,22,0,0,0.0,0.0,7.33
"van Troost, L P",3044,2006,24.0,0,150,3,0,50.0,48.0,6.25
"van Troost, L P",3044,2007,9.0,0,82,1,0,82.0,54.0,9.11
"van Vuuren, R J",3092,2003,50.0,5,298,8,1,37.25,37.5,5.96
"Van Zyl, C J P",2924,1992,18.0,2,93,0,0,0.0,0.0,5.17
"Vandersay, J D F",4474,2015,12.0,1,89,2,0,44.5,36.0,7.42
"Vandersay, J D F",4474,2016,11.0,0,65,3,0,21.67,22.0,5.91
"Vandersay, J D F",4474,2017,51.5,1,276,5,0,55.2,62.2,5.32
"Vandersay, J D F",4474,2019,7.0,0,50,1,0,50.0,42.0,7.14
"Vanua, N",4353,2014,9.3,0,60,4,1,15.0,14.25,6.32
"Vanua, N",4353,2016,19.3,1,96,1,0,96.0,117.0,4.92
"Vanua, N",4353,2017,47.4,1,242,9,0,26.89,31.78,5.08
"Vanua, N",4353,2018,37.0,2,159,10,2,15.9,22.2,4.3
"Vanua, N",4353,2019,63.0,7,343,10,1,34.3,37.8,5.44
"Varaiya, H A",3422,2006,51.2,5,162,12,1,13.5,25.67,3.16
"Varaiya, H A",3422,2007,121.2,19,445,19,0,23.42,38.32,3.67
"Varaiya, H A",3422,2008,49.0,2,233,8,0,29.13,36.75,4.76
"Varaiya, H A",3422,2009,122.4,6,572,12,0,47.67,61.33,4.66
"Varaiya, H A",3422,2010,44.4,2,179,6,1,29.83,44.67,4.01
"Varaiya, H A",3422,2011,18.0,1,92,1,0,92.0,108.0,5.11
"Varaiya, H A",3422,2012,20.0,2,88,4,0,22.0,30.0,4.4
"Varaiya, H A",3422,2013,44.5,3,193,5,0,38.6,53.8,4.3
"Varaiya, H A",3422,2014,20.0,0,84,1,0,84.0,120.0,4.2
"Vaughan, J C B",2925,1979,11.0,1,36,0,0,0.0,0.0,3.27
"Vaughan, J T C",1810,1992,14.0,1,53,0,0,0.0,0.0,3.79
"Vaughan, J T C",1810,1995,58.0,2,261,10,1,26.1,34.8,4.5
"Vaughan, J T C",1810,1996,44.0,4,210,5,0,42.0,52.8,4.77
"Vaughan, M P",2200,2001,3.0,0,20,0,0,0.0,0.0,6.67
"Vaughan, M P",2200,2002,24.4,2,114,6,1,19.0,24.67,4.62
"Vaughan, M P",2200,2003,28.0,0,144,2,0,72.0,84.0,5.14
"Vaughan, M P",2200,2004,34.0,0,171,3,0,57.0,68.0,5.03
"Vaughan, M P",2200,2005,21.0,0,113,1,0,113.0,126.0,5.38
"Vaughan, M P",2200,2007,22.0,0,87,4,0,21.75,33.0,3.95
"Vengsarkar, D B",1813,1982,1.0,0,4,0,0,0.0,0.0,4.0
"Venkataraghavan, S",1814,1974,11.0,0,58,1,0,58.0,66.0,5.27
"Venkataraghavan, S",1814,1975,36.0,4,109,0,0,0.0,0.0,3.03
"Venkataraghavan, S",1814,1976,14.0,0,84,1,0,84.0,112.0,4.5
"Venkataraghavan, S",1814,1978,16.0,0,48,2,0,24.0,48.0,3.0
"Venkataraghavan, S",1814,1979,36.0,3,108,0,0,0.0,0.0,3.0
"Venkataraghavan, S",1814,1983,27.0,0,135,1,0,135.0,162.0,5.0
"Venkataramana, M",1815,1988,10.0,0,36,2,0,18.0,30.0,3.6
"Vermeulen, M A",2926,2009,0.5,0,5,1,0,5.0,5.0,6.0
"Vettori, D L",2090,1997,43.1,2,221,6,0,36.83,43.17,5.12
"Vettori, D L",2090,1998,138.2,2,639,15,1,42.6,55.33,4.62
"Vettori, D L",2090,1999,98.0,5,485,12,0,40.42,49.0,4.95
"Vettori, D L",2090,2000,114.0,4,489,18,1,27.17,38.0,4.29
"Vettori, D L",2090,2001,149.1,8,613,14,0,43.79,63.93,4.11
"Vettori, D L",2090,2002,167.4,4,742,16,0,46.38,62.88,4.43
"Vettori, D L",2090,2003,195.0,12,752,25,1,30.08,46.8,3.86
"Vettori, D L",2090,2004,165.3,8,662,28,1,23.64,35.46,4.0
"Vettori, D L",2090,2005,190.0,5,731,26,1,28.12,43.85,3.85
"Vettori, D L",2090,2006,124.0,4,500,12,0,41.67,62.0,4.03
"Vettori, D L",2090,2007,270.0,11,1123,43,3,26.12,37.67,4.16
"Vettori, D L",2090,2008,127.3,8,475,17,0,27.94,45.0,3.73
"Vettori, D L",2090,2009,169.1,10,688,24,1,28.67,42.29,4.07
"Vettori, D L",2090,2010,140.0,3,539,21,0,25.67,40.0,3.85
"Vettori, D L",2090,2011,59.0,4,221,5,0,44.2,70.8,3.75
"Vettori, D L",2090,2013,21.0,2,66,2,0,33.0,63.0,3.14
"Vettori, D L",2090,2014,50.0,0,225,5,0,45.0,60.0,4.5
"Vettori, D L",2090,2015,121.5,7,503,16,1,31.44,45.69,4.13
"Vijay, M",3626,2015,6.0,0,37,1,0,37.0,36.0,6.17
"Viljoen, C",5030,2019,5.0,0,14,2,0,7.0,15.0,2.8
"Viljoen, D P",2135,1998,32.0,0,134,4,0,33.5,48.0,4.19
"Viljoen, D P",2135,1999,15.0,0,73,2,0,36.5,45.0,4.87
"Viljoen, D P",2135,2000,181.3,5,822,25,0,32.88,43.56,4.53
"Viljoen, D P",2135,2001,117.2,2,610,13,0,46.92,54.15,5.2
"Vinay Kumar, R",3782,2010,17.0,1,122,2,0,61.0,51.0,7.18
"Vinay Kumar, R",3782,2011,83.5,9,459,14,1,32.79,35.93,5.48
"Vinay Kumar, R",3782,2012,64.0,4,344,12,0,28.67,32.0,5.38
"Vinay Kumar, R",3782,2013,74.3,5,498,10,0,49.8,44.7,6.68
"Vincent, L",2927,2002,0.2,0,3,0,0,0.0,0.0,9.0
"Vincent, L",2927,2007,3.0,1,22,1,0,22.0,18.0,7.33
"Vithanage, K D K",4012,2013,1.0,0,10,0,0,0.0,0.0,10.0
"Vithanage, K D K",4012,2014,1.0,0,7,0,0,0.0,0.0,7.0
"Vitori, B V",3872,2011,46.3,1,200,12,2,16.67,23.25,4.3
"Vitori, B V",3872,2012,9.0,0,105,1,0,105.0,54.0,11.67
"Vitori, B V",3872,2013,55.5,2,295,9,0,32.78,37.22,5.28
"Vitori, B V",3872,2014,15.0,0,107,2,0,53.5,45.0,7.13
"Vitori, B V",3872,2015,35.0,1,239,2,0,119.5,105.0,6.83
"Vitori, B V",3872,2016,9.0,0,52,3,0,17.33,18.0,5.78
"Vitori, B V",3872,2018,28.3,0,151,3,0,50.33,57.0,5.3
"Voges, A C",3463,2007,3.0,0,33,0,0,0.0,0.0,11.0
"Voges, A C",3463,2009,18.0,0,109,1,0,109.0,108.0,6.06
"Voges, A C",3463,2010,4.0,0,17,0,0,0.0,0.0,4.25
"Voges, A C",3463,2013,25.1,1,117,5,0,23.4,30.2,4.65
Wahab Riaz,3529,2008,40.1,5,202,10,0,20.2,24.1,5.03
Wahab Riaz,3529,2010,37.0,1,214,5,0,42.8,44.4,5.78
Wahab Riaz,3529,2011,91.4,2,480,23,1,20.87,23.91,5.24
Wahab Riaz,3529,2012,20.3,1,134,2,0,67.0,61.5,6.54
Wahab Riaz,3529,2013,93.0,3,532,8,0,66.5,69.75,5.72
Wahab Riaz,3529,2014,64.2,1,396,13,1,30.46,29.69,6.16
Wahab Riaz,3529,2015,166.5,6,878,32,3,27.44,31.28,5.26
Wahab Riaz,3529,2016,68.4,0,407,7,0,58.14,58.86,5.93
Wahab Riaz,3529,2017,33.4,0,260,2,0,130.0,101.0,7.72
Wahab Riaz,3529,2019,85.4,1,508,13,0,39.08,39.54,5.93
Waheed Ahmed,5346,2019,5.0,0,29,1,0,29.0,30.0,5.8
Waheed Ahmed,5346,2020,9.0,0,37,0,0,0.0,0.0,4.11
Wahidul Gani,2929,1988,6.0,0,32,0,0,0.0,0.0,5.33
Wajahatullah Wasti,2167,1999,5.1,0,40,3,0,13.33,10.33,7.74
Wajahatullah Wasti,2167,2000,4.0,0,29,0,0,0.0,0.0,7.25
"Walker, B G K",2249,2000,24.0,3,114,2,0,57.0,72.0,4.75
"Walker, B G K",2249,2001,19.0,0,135,1,0,135.0,114.0,7.11
"Walker, B G K",2249,2002,30.0,0,168,5,0,33.6,36.0,5.6
"Walker, M D J",3151,2003,22.0,0,119,4,1,29.75,33.0,5.41
"Walker, M H N",1839,1974,14.0,1,71,3,0,23.67,37.33,3.8
"Walker, M H N",1839,1975,72.2,10,256,11,1,23.27,42.0,3.32
"Walker, M H N",1839,1977,18.0,6,49,3,0,16.33,36.0,2.72
"Walker, M H N",1839,1979,10.0,1,30,0,0,0.0,0.0,3.0
"Walker, M H N",1839,1980,10.0,2,46,1,0,46.0,60.0,4.6
"Walker, M H N",1839,1981,34.0,4,94,2,0,47.0,102.0,2.76
"Waller, M N",3640,2009,16.0,0,109,0,0,0.0,0.0,6.81
"Waller, M N",3640,2011,11.0,0,59,2,0,29.5,33.0,5.36
"Waller, M N",3640,2012,2.0,0,10,0,0,0.0,0.0,5.0
"Waller, M N",3640,2013,13.0,0,76,1,0,76.0,78.0,5.85
"Waller, M N",3640,2014,26.0,0,101,2,0,50.5,78.0,3.88
"Waller, M N",3640,2015,5.0,0,35,1,0,35.0,30.0,7.0
"Waller, M N",3640,2017,28.0,0,125,4,0,31.25,42.0,4.46
"Waller, M N",3640,2018,10.0,0,51,0,0,0.0,0.0,5.1
"Walmsley, K P",2021,2003,20.0,0,117,2,0,58.5,60.0,5.85
"Walsh, C A",1843,1985,89.0,3,405,7,0,57.86,76.29,4.55
